"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.834120990E0,-7.737171650E-2,1.029895991E-2,1.292838901E-1,1.510191224E-1
3.836525573E0,-7.492825389E-2,1.946192980E-2,1.305056214E-1,1.517390100E-1
3.838930990E0,-7.126306742E-2,2.557057887E-2,1.353925318E-1,1.551238761E-1
3.841337083E0,-6.759788096E-2,3.106836230E-2,1.445555091E-1,1.625761725E-1
3.843742448E0,-6.271096319E-2,3.167922050E-2,1.573836654E-1,1.723538687E-1
3.846146927E0,-5.538058281E-2,2.557057887E-2,1.744878739E-1,1.848428565E-1
3.848552344E0,-4.682847857E-2,1.701847091E-2,1.928138137E-1,1.991474366E-1
3.850958490E0,-3.888723627E-2,6.633769721E-3,2.141940743E-1,2.177965232E-1
3.853363750E0,-2.972426452E-2,-4.972659051E-3,2.349634767E-1,2.368883589E-1
3.855768333E0,-1.995043084E-2,-2.268773690E-2,2.575654685E-1,2.593313010E-1
3.858173698E0,-1.445264742E-2,-4.467886686E-2,2.838326693E-1,2.876909180E-1
3.860579844E0,-8.344000205E-3,-7.033517957E-2,3.119324446E-1,3.198726462E-1
3.862985208E0,-3.457082435E-3,-9.965668619E-2,3.388104737E-1,3.531797610E-1
3.865389687E0,2.081058919E-4,-1.271456033E-1,3.669102490E-1,3.883158232E-1
3.867795104E0,2.081058919E-4,-1.570779681E-1,3.968426287E-1,4.267992542E-1
3.870201250E0,-1.013623551E-3,-1.876212060E-1,4.279967248E-1,4.673156758E-1
3.872606510E0,-4.067947157E-3,-2.151101232E-1,4.573182464E-1,5.053997346E-1
3.875011094E0,-8.954864927E-3,-2.425990403E-1,4.866397381E-1,5.438315168E-1
3.877416458E0,-1.628524065E-2,-2.664227486E-1,5.135177970E-1,5.787459009E-1
3.879822604E0,-2.728080563E-2,-2.810835242E-1,5.373415351E-1,6.070322193E-1
3.882227969E0,-4.133069515E-2,-2.963551283E-1,5.581109524E-1,6.332633130E-1
3.884632448E0,-5.354799330E-2,-3.097941577E-1,5.758260489E-1,6.560605508E-1
3.887037865E0,-6.759788096E-2,-3.159027994E-1,5.898759365E-1,6.725456658E-1
3.889443958E0,-8.531295508E-2,-3.207897246E-1,5.978171825E-1,6.837907073E-1
3.891849323E0,-1.030280367E-1,-3.262875080E-1,6.014823318E-1,6.919966110E-1
3.894253854E0,-1.219648421E-1,-3.275092542E-1,5.996497273E-1,6.940587366E-1
3.896659219E0,-1.421233714E-1,-3.281201124E-1,5.947628021E-1,6.939774144E-1
3.899065365E0,-1.592275798E-1,-3.244549036E-1,5.868216157E-1,6.891908410E-1
3.901470625E0,-1.744991988E-1,-3.171245456E-1,5.746042728E-1,6.791082522E-1
3.903875208E0,-1.879382282E-1,-3.091832995E-1,5.599435568E-1,6.666722412E-1
3.906280625E0,-2.007663846E-1,-2.945225537E-1,5.416175723E-1,6.483828117E-1
3.908686719E0,-2.087076306E-1,-2.768074572E-1,5.196264982E-1,6.246542573E-1
3.911092083E0,-2.166488618E-1,-2.584815323E-1,4.970244467E-1,6.006519229E-1
3.913496615E0,-2.209249139E-1,-2.364903986E-1,4.725898504E-1,5.727797945E-1
3.915901979E0,-2.227575183E-1,-2.157209814E-1,4.487661421E-1,5.454791509E-1
3.918308125E0,-2.245901078E-1,-1.943407357E-1,4.218880832E-1,5.159443699E-1
3.920713385E0,-2.252009660E-1,-1.729604602E-1,3.950100243E-1,4.864809505E-1
3.923117969E0,-2.227575183E-1,-1.515801847E-1,3.681319952E-1,4.562002085E-1
3.925523333E0,-2.166488618E-1,-1.314216554E-1,3.400322199E-1,4.240640180E-1
3.927929479E0,-2.111510783E-1,-1.106522530E-1,3.094889820E-1,3.906560238E-1
3.930334844E0,-2.044315636E-1,-9.171544760E-2,2.813892066E-1,3.596996986E-1
3.932739323E0,-1.946577281E-1,-7.644383609E-2,2.551220059E-1,3.298825990E-1
3.935144740E0,-1.836621761E-1,-6.483740360E-2,2.300765663E-1,3.014480224E-1
3.937550885E0,-1.708340049E-1,-5.384183675E-2,2.044202387E-1,2.717918958E-1
3.939956146E0,-1.573949903E-1,-4.651146010E-2,1.793747842E-1,2.431292087E-1
3.942360729E0,-1.427342296E-1,-4.162454233E-2,1.561619341E-1,2.156205289E-1
3.944766094E0,-1.280734837E-1,-3.795935214E-2,1.353925318E-1,1.901969172E-1
3.947172240E0,-1.128018722E-1,-3.918108344E-2,1.146231294E-1,1.655230542E-1
3.949577604E0,-9.630852193E-2,-4.101367667E-2,9.751892090E-2,1.430642967E-1
3.951982083E0,-7.859344780E-2,-4.223540798E-2,8.163643628E-2,1.209349720E-1
3.954387500E0,-6.271096319E-2,-4.956578463E-2,6.880827993E-2,1.054704285E-1
3.956793594E0,-4.499588162E-2,-5.017665029E-2,5.903444439E-2,8.959570984E-2
3.959198958E0,-2.911340073E-2,-4.956578463E-2,4.987147078E-2,7.610204140E-2
3.961603490E0,-1.506351214E-2,-4.712232575E-2,4.437368736E-2,6.645635494E-2
3.964008854E0,-1.013623551E-3,-4.467886686E-2,4.315195978E-2,6.212342722E-2
3.966415000E0,1.425799541E-2,-4.101367667E-2,4.254109412E-2,6.078780138E-2
3.968820365E0,2.403183095E-2,-4.101367667E-2,4.559541866E-2,6.586799508E-2
3.971224844E0,3.258393705E-2,-4.345713556E-2,5.109319836E-2,7.457043987E-2
3.973630260E0,4.235777259E-2,-4.528973252E-2,5.536925048E-2,8.313299386E-2
3.976036354E0,4.663382471E-2,-5.139837787E-2,6.025616825E-2,9.190926322E-2
3.978441719E0,5.029901117E-2,-5.811788887E-2,6.758654863E-2,1.023504816E-1
3.980846250E0,5.274247378E-2,-6.789172441E-2,7.491692156E-2,1.140333281E-1
3.983251615E0,5.213160813E-2,-7.400037348E-2,7.980383933E-2,1.206748218E-1
3.985657760E0,5.090987682E-2,-8.194161206E-2,8.530162275E-2,1.287734840E-1
3.988063021E0,5.090987682E-2,-9.354804456E-2,9.263200313E-2,1.411514796E-1
3.990467604E0,4.541209340E-2,-1.088196635E-1,9.812978655E-2,1.534061029E-1
3.992873021E0,4.174690694E-2,-1.240912825E-1,1.036275625E-1,1.669734181E-1
3.995279115E0,3.685998917E-2,-1.393629014E-1,1.085144877E-1,1.804330102E-1
3.997684479E0,2.769701742E-2,-1.564671099E-1,1.152340025E-1,1.962853958E-1
4.000089010E0,1.792318188E-2,-1.729604602E-1,1.213426441E-1,2.120391438E-1
4.002494375E0,7.538482547E-3,-1.876212060E-1,1.274512857E-1,2.269413490E-1
4.004900521E0,-4.067947157E-3,-1.992276311E-1,1.341708004E-1,2.402290592E-1
4.007305781E0,-1.628524065E-2,-2.090014815E-1,1.408903152E-1,2.525805005E-1
4.009710365E0,-2.728080563E-2,-2.181644440E-1,1.482206881E-1,2.651590831E-1
4.012115781E0,-4.010896385E-2,-2.242730856E-1,1.537184715E-1,2.748390700E-1
4.014521875E0,-5.171539634E-2,-2.285491526E-1,1.610488445E-1,2.843341831E-1
4.016927240E0,-6.332182884E-2,-2.316034734E-1,1.659357697E-1,2.918638425E-1
4.019331719E0,-7.553911954E-2,-2.346577942E-1,1.689900905E-1,2.988780515E-1
4.021737135E0,-8.470208943E-2,-2.340469360E-1,1.726552844E-1,3.029228606E-1
4.024143281E0,-9.630852193E-2,-2.346577942E-1,1.738770157E-1,3.075269555E-1
4.026548542E0,-1.073040888E-1,-2.322143316E-1,1.732661426E-1,3.089641071E-1
4.028953125E0,-1.152453274E-1,-2.279382944E-1,1.720444113E-1,3.079555666E-1
4.031358490E0,-1.262408942E-1,-2.193861902E-1,1.714335531E-1,3.057066027E-1
4.033764635E0,-1.354038566E-1,-2.059471607E-1,1.671575010E-1,2.978087768E-1
4.036170000E0,-1.433451027E-1,-1.973950565E-1,1.641031802E-1,2.940110211E-1
4.038574479E0,-1.482320130E-1,-1.845668852E-1,1.616597176E-1,2.866557676E-1
4.040979896E0,-1.549515277E-1,-1.692952812E-1,1.579945236E-1,2.786272378E-1
4.043386042E0,-1.610601693E-1,-1.528019309E-1,1.549402028E-1,2.707310006E-1
4.045791302E0,-1.647253633E-1,-1.344759762E-1,1.500532925E-1,2.602579952E-1
4.048195885E0,-1.671688259E-1,-1.185934991E-1,1.445555091E-1,2.508109439E-1
4.050601250E0,-1.708340049E-1,-1.033218801E-1,1.396685839E-1,2.436534043E-1
4.053007396E0,-1.696122885E-1,-8.438507468E-2,1.366142631E-1,2.335650361E-1
4.055412760E0,-1.677796841E-1,-6.911345571E-2,1.323382109E-1,2.245887224E-1
4.057817240E0,-1.671688259E-1,-5.445270240E-2,1.286730170E-1,2.178698200E-1
4.060222656E0,-1.671688259E-1,-4.406800121E-2,1.250078380E-1,2.133409586E-1
4.062628750E0,-1.628927737E-1,-3.795935214E-2,1.231752336E-1,2.077188155E-1
4.065034115E0,-1.586167216E-1,-3.123984113E-2,1.188991815E-1,2.006793647E-1
4.067438646E0,-1.549515277E-1,-3.062897734E-2,1.158448607E-1,1.958778751E-1
4.069844010E0,-1.494537443E-1,-3.307243437E-2,1.140122712E-1,1.908638404E-1
4.072250156E0,-1.433451027E-1,-3.123984113E-2,1.115688086E-1,1.843131715E-1
4.074655417E0,-1.372364461E-1,-3.123984113E-2,1.091253459E-1,1.780957915E-1
4.077060000E0,-1.323495358E-1,-3.673762456E-2,1.085144877E-1,1.750469844E-1
4.079465417E0,-1.262408942E-1,-3.918108344E-2,1.085144877E-1,1.710184631E-1
4.081871510E0,-1.170779243E-1,-4.040281475E-2,1.103470773E-1,1.658797916E-1
4.084276875E0,-1.103584096E-1,-4.590059444E-2,1.115688086E-1,1.635036458E-1
4.086681354E0,-1.054714918E-1,-5.262010545E-2,1.127905399E-1,1.631404823E-1
4.089086771E0,-1.018063053E-1,-6.239394099E-2,1.158448607E-1,1.663657399E-1
4.091492917E0,-9.753025323E-2,-7.277864218E-2,1.188991815E-1,1.701349359E-1
4.093898177E0,-9.630852193E-2,-8.316334337E-2,1.225643754E-1,1.766734253E-1
4.096302760E0,-9.569765627E-2,-9.538063407E-2,1.256186962E-1,1.844872993E-1
4.098708177E0,-9.569765627E-2,-1.082087979E-1,1.274512857E-1,1.926421958E-1
4.101114271E0,-9.814111888E-2,-1.216478199E-1,1.305056214E-1,2.036211888E-1
4.103519635E0,-1.011954397E-1,-1.308107972E-1,1.329490691E-1,2.121966934E-1
4.105924115E0,-1.030280367E-1,-1.387520432E-1,1.347816736E-1,2.191643342E-1
4.108329531E0,-1.066932231E-1,-1.473041475E-1,1.378359944E-1,2.282120003E-1
4.110735677E0,-1.097475439E-1,-1.546345055E-1,1.408903152E-1,2.362338558E-1
4.113140937E0,-1.128018722E-1,-1.582997143E-1,1.445555091E-1,2.422382239E-1
4.115545521E0,-1.134127304E-1,-1.595214307E-1,1.469989568E-1,2.447820001E-1
4.117950937E0,-1.164670587E-1,-1.619648933E-1,1.506641507E-1,2.499937774E-1
4.120357031E0,-1.182996556E-1,-1.625757515E-1,1.531076133E-1,2.527204479E-1
4.122762396E0,-1.170779243E-1,-1.595214307E-1,1.531076133E-1,2.501924629E-1
4.125166875E0,-1.170779243E-1,-1.570779681E-1,1.531076133E-1,2.486416491E-1
4.127572292E0,-1.158561930E-1,-1.558562517E-1,1.518858820E-1,2.465423895E-1
4.129978437E0,-1.128018722E-1,-1.509693265E-1,1.500532925E-1,2.408982991E-1
4.132383698E0,-1.079149544E-1,-1.460824013E-1,1.494424194E-1,2.351993666E-1
4.134788281E0,-1.030280367E-1,-1.418063641E-1,1.476098299E-1,2.291560235E-1
4.137193646E0,-9.691938758E-2,-1.338651180E-1,1.445555091E-1,2.195666931E-1
4.139599792E0,-8.836728334E-2,-1.271456033E-1,1.421120465E-1,2.101680636E-1
4.142005156E0,-7.737171650E-2,-1.185934991E-1,1.390577257E-1,1.984637287E-1
4.144409635E0,-6.759788096E-2,-1.082087979E-1,1.360033900E-1,1.864820086E-1
4.146815052E0,-5.599144846E-2,-9.599150717E-2,1.329490691E-1,1.732768500E-1
4.149221146E0,-4.377415776E-2,-8.438507468E-2,1.323382109E-1,1.629429955E-1
4.151626510E0,-3.216772527E-2,-7.644383609E-2,1.329490691E-1,1.566967696E-1
4.154031042E0,-1.995043084E-2,-7.216777653E-2,1.311164796E-1,1.509892012E-1
4.156436406E0,-1.017659437E-2,-7.522210479E-2,1.305056214E-1,1.509756449E-1
4.158842552E0,3.262429498E-3,-8.010901511E-2,1.280621588E-1,1.510894247E-1
4.161247812E0,1.547972299E-2,-8.743939549E-2,1.262295544E-1,1.543346044E-1
4.163652396E0,2.769701742E-2,-1.008784175E-1,1.243969649E-1,1.625367182E-1
4.166057812E0,4.235777259E-2,-1.149283126E-1,1.243969649E-1,1.745774980E-1
4.168463906E0,5.640766025E-2,-1.326433867E-1,1.250078380E-1,1.907958378E-1
4.170869271E0,7.106841356E-2,-1.503584683E-1,1.262295544E-1,2.087876644E-1
4.173273802E0,8.817262203E-2,-1.699061394E-1,1.292838901E-1,2.309909776E-1
4.175679167E0,1.040551066E-1,-1.906755269E-1,1.323382109E-1,2.543580623E-1
4.178085312E0,1.156615391E-1,-2.059471607E-1,1.378359944E-1,2.734786756E-1
4.180490573E0,1.101637557E-1,-2.090014815E-1,1.488315612E-1,2.792284118E-1
4.182895156E0,8.084224910E-2,-1.961733103E-1,1.604379863E-1,2.660071133E-1
4.185300573E0,3.136220574E-2,-1.699061394E-1,1.714335531E-1,2.433950437E-1
4.187706667E0,-2.605907805E-2,-1.375302970E-1,1.805965155E-1,2.284923622E-1
4.190112031E0,-8.225863427E-2,-1.106522530E-1,1.879269034E-1,2.330813700E-1
4.192516510E0,-1.280734837E-1,-9.171544760E-2,1.946464032E-1,2.504032005E-1
4.194921927E0,-1.616710424E-1,-7.766555995E-2,1.983115971E-1,2.673891447E-1
4.197328073E0,-1.867164969E-1,-6.789172441E-2,1.995333284E-1,2.815774949E-1
4.199733333E0,-2.099293470E-1,-5.872875452E-2,1.970898658E-1,2.938772066E-1
4.202137917E0,-2.294770181E-1,-4.956578463E-2,1.934246868E-1,3.041867491E-1
4.204543281E0,-2.484138310E-1,-4.223540798E-2,1.848725677E-1,3.125238029E-1
4.206949427E0,-2.667397857E-1,-3.368330002E-2,1.750987321E-1,3.208492542E-1
4.209354792E0,-2.814005315E-1,-2.329860069E-2,1.659357697E-1,3.275114709E-1
4.211759271E0,-2.948395610E-1,-1.413562894E-2,1.543293446E-1,3.330881705E-1
4.214164687E0,-3.021699190E-1,-4.972659051E-3,1.427229047E-1,3.342173168E-1
4.216570781E0,-3.076677024E-1,-3.140065819E-3,1.329490691E-1,3.351786540E-1
4.218976146E0,-3.058351278E-1,-6.966069341E-4,1.237861067E-1,3.299372833E-1
4.221380677E0,-3.021699190E-1,-8.574128151E-5,1.152340025E-1,3.233968810E-1
4.223786042E0,-2.978938818E-1,-6.966069341E-4,1.085144877E-1,3.170435997E-1
4.226192187E0,-2.881200314E-1,-6.966069341E-4,1.030167043E-1,3.059837889E-1
4.228597552E0,-2.746810019E-1,-1.307472587E-3,9.935151041E-2,2.920994435E-1
4.231002031E0,-2.600202560E-1,-1.307472587E-3,9.507545829E-2,2.768602279E-1
4.233407448E0,-2.410834581E-1,-3.140065819E-3,9.079940617E-2,2.576346753E-1
4.235813542E0,-2.209249139E-1,-5.583524704E-3,8.957767487E-2,2.384599613E-1
4.238218906E0,-1.958794594E-1,-7.416117936E-3,8.835595101E-2,2.150128729E-1
4.240623437E0,-1.702231467E-1,-8.026983589E-3,8.835595101E-2,1.919560528E-1
4.243028802E0,-1.415124983E-1,-1.169217005E-2,8.774508536E-2,1.669182255E-1
4.245434948E0,-1.079149544E-1,-1.535736024E-2,8.835595101E-2,1.403148602E-1
4.247840312E0,-7.492825389E-2,-2.146600559E-2,8.957767487E-2,1.187400205E-1
4.250244792E0,-4.133069515E-2,-3.123984113E-2,9.202113748E-2,1.056032375E-1
4.252650208E0,-5.900541320E-3,-4.162454233E-2,9.446459264E-2,1.033971865E-1
4.255056302E0,3.075134195E-2,-5.384183675E-2,9.751892090E-2,1.155617945E-1
4.257461667E0,6.312716752E-2,-6.483740360E-2,1.017949730E-1,1.362025870E-1
4.259866198E0,9.489213675E-2,-7.522210479E-2,1.060710251E-1,1.609780887E-1
4.262271562E0,1.278788447E-1,-8.560679853E-2,1.097362116E-1,1.890067698E-1
4.264677708E0,1.553677469E-1,-9.782409668E-2,1.134013981E-1,2.157975157E-1
4.267082969E0,1.840783954E-1,-1.100413874E-1,1.176774502E-1,2.446261328E-1
4.269487552E0,2.115673125E-1,-1.228695512E-1,1.219535023E-1,2.733684529E-1
4.271892969E0,2.396670878E-1,-1.363085806E-1,1.250078380E-1,3.027330535E-1
4.274299062E0,2.641016841E-1,-1.528019309E-1,1.305056214E-1,3.318581728E-1
4.276704427E0,2.897579968E-1,-1.686843932E-1,1.360033900E-1,3.618163115E-1
4.279108906E0,3.129708469E-1,-1.845668852E-1,1.408903152E-1,3.896995856E-1
4.281514323E0,3.392380178E-1,-2.004493773E-1,1.457772255E-1,4.201349605E-1
4.283920469E0,3.600074351E-1,-2.175535858E-1,1.524967402E-1,4.474261635E-1
4.286325729E0,3.813877106E-1,-2.322143316E-1,1.579945236E-1,4.736479189E-1
4.288730312E0,4.009353817E-1,-2.444316447E-1,1.634923071E-1,4.972180041E-1
4.291135729E0,4.180395901E-1,-2.560380697E-1,1.702118218E-1,5.189264460E-1
4.293541823E0,4.333111942E-1,-2.664227486E-1,1.763204634E-1,5.383572956E-1
4.295947187E0,4.461393654E-1,-2.755857408E-1,1.793747842E-1,5.542230121E-1
4.298351667E0,4.534697235E-1,-2.853595614E-1,1.824291199E-1,5.659905063E-1
4.300757083E0,4.589675069E-1,-2.920790911E-1,1.848725677E-1,5.745774396E-1
4.303163177E0,4.626327157E-1,-3.012420535E-1,1.879269034E-1,5.831743525E-1
4.305568542E0,4.632435739E-1,-3.097941577E-1,1.873160303E-1,5.879237401E-1
4.307973073E0,4.589675069E-1,-3.183462620E-1,1.860942990E-1,5.887500344E-1
4.310378437E0,4.528588653E-1,-3.238440454E-1,1.848725677E-1,5.866293411E-1
4.312784583E0,4.436959028E-1,-3.281201124E-1,1.824291199E-1,5.812135977E-1
4.315189948E0,4.278134108E-1,-3.275092542E-1,1.793747842E-1,5.678573230E-1
4.317594427E0,4.088765979E-1,-3.281201124E-1,1.805965155E-1,5.544889376E-1
4.319999844E0,3.856637478E-1,-3.281201124E-1,1.805965155E-1,5.376006287E-1
4.322405937E0,3.612291515E-1,-3.220114708E-1,1.793747842E-1,5.160941779E-1
4.324811302E0,3.349619806E-1,-3.134593368E-1,1.787639260E-1,4.923543698E-1
4.327215833E0,3.099165261E-1,-3.024637997E-1,1.763204634E-1,4.675697906E-1
4.329621198E0,2.799841464E-1,-2.896356285E-1,1.720444113E-1,4.380401796E-1
4.332027344E0,2.518843710E-1,-2.749748528E-1,1.683792323E-1,4.091558040E-1
4.334432708E0,2.237845957E-1,-2.566489279E-1,1.647140384E-1,3.782577586E-1
4.336837187E0,1.956848204E-1,-2.371012568E-1,1.628814489E-1,3.479079208E-1
4.339242604E0,1.694176346E-1,-2.187753022E-1,1.628814489E-1,3.210846215E-1
